class_id,latitude,longitude,confidence,length,breadth,heading
0,42.04260695,8.74019966,0.001,6.9,5.8,170.0
0,41.92679082,8.77152732,0.001,6.1,5.7,179.0
0,41.9287662,8.74102398,0.001,7.4,6.1,77.0
0,41.931955,8.74417975,0.001,8.1,4.7,81.0
1,42.07179143,8.57130654,0.001,77.9,23.2,107.0
0,41.90867784,8.64837297,0.001,12.8,5.7,177.0
1,41.94817081,8.59332976,0.001,16.4,8.3,131.0
0,41.97149202,8.61479113,0.001,86.9,30.1,156.0
0,42.11316566,8.80497636,0.001,97.7,26.3,129.0
0,41.93002935,8.74384486,0.001,15.0,8.4,54.0
0,42.11154403,8.68911377,0.001,7.3,4.9,79.0
0,42.04283124,8.73758443,0.001,7.0,4.2,171.0
0,42.04140972,8.73891957,0.001,6.5,6.4,179.0
0,41.92254822,8.7823954,0.001,5.8,5.3,81.0
0,42.11261432,8.65331523,0.001,4.7,3.6,82.0
0,42.11061748,8.68932028,0.001,9.3,6.7,69.0
0,42.04049754,8.73660712,0.001,6.4,5.8,88.0
0,42.11170232,8.68962739,0.001,6.6,5.7,179.0
0,42.02289307,8.68301178,0.001,5.2,4.6,81.0
0,42.04319927,8.73761686,0.001,8.1,5.9,168.0
0,41.93766936,8.62207172,0.001,5.6,5.3,168.0
0,42.1117256,8.69928002,0.001,7.6,5.7,179.0
0,41.93268178,8.74857168,0.001,6.7,5.2,75.0
1,42.12356355,8.57442029,0.001,90.9,14.5,151.0
0,41.95931776,8.6822338,0.001,14.5,6.5,83.0
0,41.90491989,8.70679024,0.001,15.8,8.9,53.0
1,42.10968802,8.7982168,0.001,150.3,37.7,58.0
0,41.91171419,8.72318408,0.001,5.0,3.6,166.0
0,41.99333236,8.66461036,0.001,6.4,5.1,159.0
0,41.9934144,8.66473768,0.001,5.6,4.9,166.0
0,42.04109478,8.73756945,0.001,6.3,3.6,172.0
